twitter_username,mastodon_username,Twitter_TOXICITY,Twitter_SEVERE_TOXICITY,Twitter_IDENTITY_ATTACK,Twitter_INSULT,Twitter_PROFANITY,Twitter_THREAT,Mastodon_TOXICITY,Mastodon_SEVERE_TOXICITY,Mastodon_IDENTITY_ATTACK,Mastodon_INSULT,Mastodon_PROFANITY,Mastodon_THREAT
CaravanCanary,mastodonapp.uk_startrek,0.11024794108040407,0.008880767772666668,0.013988321880040394,0.08286385262222225,0.058673527773737424,0.011696432395151524,0.0486169431,0.0034415721850000005,0.005970090335000002,0.015585213750000002,0.03533332535,0.008701400384999999
kunaldchowdhury,techhub.social_kunaldchowdhury,0.02024313676586344,0.001674413871004015,0.004088915963915666,0.010986064963654552,0.020151083507028097,0.008361419012249,0.01876665470555556,0.0017399257916666665,0.00579222002,0.008616202400000002,0.019360392388888887,0.009292724994444444
prosopis,hachyderm.io_xian,0.07621901239759515,0.003968251813386776,0.017312859484989975,0.04022343476492993,0.044865113798597214,0.01414899092324651,0.031423497833333335,0.0013882319093333334,0.00775589948,0.013139487466666667,0.01590111513333333,0.007738370400000001
andermann_jens,masto.ai_anderjens,0.12061602432956989,0.025608218461666672,0.0508082421487097,0.08900358247043012,0.0787398783252688,0.027749257182795705,0.07690000995,0.005677606066666667,0.03273765398833334,0.06422979183333334,0.02527369091666667,0.016302704383333335
jkriggins,hachyderm.io_jkriggins,0.09102760129818914,0.00814114095158954,0.021718733534044268,0.04171604899054328,0.05941100775754528,0.01833196895794766,0.07492174996666666,0.003796017464166667,0.009336671419166666,0.024593039900000002,0.05439881658333332,0.008292530108333333
Dr_ClaireEllen,critcare.social_claire,0.026189055369743586,0.0017379491724102555,0.005262438977025641,0.013085072002564088,0.01762389882307691,0.008632476932307698,0.0201789828,0.0015435900142857142,0.004629687142857142,0.00884017,0.01575732114285714,0.0078958158
wampusmm,lor.sh_wampusmm,0.059410422160914814,0.004670022800852388,0.008067408837422033,0.03151455214449063,0.04083466521829517,0.01285761363243243,0.14455618099999998,0.005659658168,0.007632795320000001,0.12376419872000002,0.08907230799999999,0.009146022600000001
BambiSahabDance,mastodon.art_BambiSahab,0.1247969380868687,0.08616162367656605,0.13847641305858605,0.11810879338484877,0.08436218653535348,0.16921355001010147,0.197911485625,0.17663343274999999,0.16501017125,0.19581708625,0.14385527337499998,0.25589722375
SnarkandClarity,mastodon.scot_dorianhepburn,0.11793971526330654,0.01388015979524193,0.019686394587258054,0.08552511488689522,0.06817225390927417,0.02296644653830644,0.02470432834444445,0.002351866827777778,0.0036381226488888885,0.011651413233333335,0.022072470555555553,0.00723434871111111
laelia15_spm,mograph.social_robtravis,0.07129303977479343,0.006303853784235543,0.010464150556900826,0.030512849108057842,0.055778582987603326,0.019035479055578494,0.021917288725,0.0015115737874999997,0.0048077905125,0.0098706891375,0.015029912437500001,0.0084210435625
dlagunas,mastodon.world_themexidan,0.09789138779658633,0.007772217253273092,0.031213597876104417,0.050328595312650666,0.04844420483032125,0.029588647085542145,0.059299621999999996,0.0031709671,0.009583510333333335,0.021445285999999997,0.03845692,0.009469650599999999
Neil1808,aus.social_Neil1808,0.07778875741265058,0.0029258085028915685,0.02014199108046183,0.05171093599036152,0.029985869228915683,0.013800596259036176,0.039479439272727276,0.0015100565954545453,0.007054293818181817,0.017001836272727274,0.01666960759090909,0.008353667045454545
MikeMathia,mastodon.online_mastodonmigration,0.07754606681519997,0.011067008521360002,0.012093488316679998,0.03651803295760004,0.072204279503,0.01901648618159998,0.054779892841176465,0.0020021550770588236,0.004671251482352941,0.035984464158823525,0.031059402411764702,0.01339867345882353
belagaytan,kolektiva.social_belagaytan,0.08034272587875745,0.008451217832464933,0.01927295056857715,0.03635986273867737,0.07881670490080148,0.013730158395991988,0.08861407333333332,0.004947489349444444,0.006772476180555554,0.025927691244444443,0.10564267041666667,0.00928684442777778
Fog_0f_War,c.im_3RingCircus,0.1307007048537076,0.00995613801593187,0.0496955313266332,0.08240666451843684,0.0527279583587174,0.031765145963727405,0.18413654156249998,0.007590190404375001,0.03764557421875,0.1192181102875,0.1201763120625,0.011750257656249999
RyanJon2040,mastodon.gamedev.place_ryanjon2040,0.032432855083750003,0.0021928299531250002,0.004257396840125002,0.013832983992499997,0.026169822837500006,0.008144592002500001,0.027848863499999994,0.0015896558750000001,0.0045322375125000005,0.01351128525,0.017186356625,0.008304532025
ValerioVerrecc1,mastodon.uno_checkmaze,0.12086388447503903,0.019710806273073533,0.01847506688432145,0.0964178066144,0.104715864747,0.0172240904446,0.03021591471882758,0.0015431368209842104,0.0030985286945894737,0.017081310136842102,0.026253589684210526,0.007095916742105263
ThistleArtsOnly,mastodon.art_ThistleArts,0.1461796743082,0.015001789529559991,0.05593765337961994,0.06879253743960007,0.10134516592199999,0.01895086409139998,0.08856938333333333,0.004783029919999999,0.04005788685333334,0.03338899602666667,0.06098813846666668,0.009642908066666667
gijn,journa.host_GIJN,0.02955374722389564,0.0018016153461646585,0.01130043607578313,0.01345655516365456,0.017826426272088355,0.009291992381927718,0.020842785,0.00051021576,0.0023863618,0.012718908,0.009818493,0.0061878995
JDRaskin,universeodon.com_JonRaskin,0.045445674980098265,0.002710397206953317,0.01385983637665847,0.019579348243980315,0.024736880447174453,0.012671208091891904,0.06698461445000001,0.0029683366605000004,0.017122729459999993,0.02800132216499999,0.03669854905,0.014619931259999996
JFreeWolny,101010.pl_JFreeWolny,0.14355748191422843,0.022742738028456923,0.03192155676112223,0.10316693461563126,0.1049521549238477,0.023446433896392782,0.15208247333333333,0.009607798241666667,0.014903428583333331,0.06391035633333335,0.14070247216666665,0.0150765893
VincBaillargeon,mastodon.world_VincentBaillargeon,0.0316633133225,0.0014906426589166666,0.002540716393916667,0.02932654926666665,0.020512395770833327,0.005501272402500002,0.008670582,0.0014400482,0.0019886347,0.007018873,0.014600786,0.006220264
colingrist,masto.social_colingrist,0.06455524858316632,0.006499328164969941,0.0058279630970340685,0.040079186047094206,0.05719034004709422,0.010263297776553115,0.010335586,0.00089168547,0.0026175983999999998,0.00734187515,0.011338579000000001,0.0068869707
MPE_13,piaille.fr_MPE13,0.012812457325828,0.0008716311139328005,0.0015507741294816006,0.014039456990599974,0.010535467977399997,0.005426341002399999,0.003439959333333333,0.00016729037000000002,0.0003722909333333333,0.007167707200000001,0.007981010333333333,0.005254118833333332
EvelyneJardin,mastodon.social_evelynej,0.02321756636905242,0.0018703812863286298,0.0032463921043729823,0.022159861366330635,0.01806023736229839,0.005882370198991935,0.014956610653846153,0.001370173196923077,0.0014406040607692306,0.0136308749,0.009901920384615386,0.005894371292307692
SturmarchivCH,meteo.social_sturmarchiv,0.03017220589372472,0.0036962780962550602,0.005677432259797565,0.013347087828137602,0.02617263098178137,0.011065334120647781,0.016037232255,0.002640843379,0.0030689723199999993,0.00887916267,0.02159872175,0.006882277839999999
warandpeass,mastodon.social_warandpeas,0.043412022975675695,0.00518050214825553,0.004924900758869776,0.017671615778132626,0.04774672284889435,0.009473530359705162,0.035439706499999994,0.0030851364,0.005022459,0.01375985225,0.03249746375,0.008631412425
CXMorales,mastodon.world_cxmorales,0.1211029541,0.01367924919954955,0.02887072573297298,0.08952920602612607,0.07916182974774771,0.017305211802702707,0.12867400158823528,0.004728539011764706,0.025762374664705878,0.08763293525882353,0.04734542467647058,0.011456450405882352
CinnamonBunnyGr,universeodon.com_CinnaBunni,0.1602201090191531,0.011598985152540322,0.06561563271258064,0.0926860089165323,0.08886066834475805,0.021951151375403186,0.06050876433333333,0.0020917256666666668,0.010730816999999998,0.018483468333333333,0.021011337,0.008459881333333334
MidgeRekab,mstdn.social_padkoala,0.17723199562389547,0.023926347753895603,0.038894114616224905,0.12660243783795166,0.10980911637048184,0.02389754190883532,0.0632553465,0.00248908995,0.0057901644000000006,0.022901253,0.023309118,0.007922632
UR_Ninja,mastodon.social_UnicornRiot,0.06226961741270327,0.00446791670605691,0.028328358653678866,0.02363114903841462,0.03315737815345532,0.0316009097465447,0.054471270555000006,0.0022198489945000005,0.03712306879,0.019649680615,0.017833693075,0.011748094635
turnepf,indieweb.social_turnepf,0.10060798912083334,0.017523684484583333,0.021435727685416673,0.07281949636666665,0.06905009864583334,0.019698841643749996,0.029004563,0.0018215179666666668,0.005142702133333334,0.012257721333333332,0.019109806666666666,0.008280797666666666
TomatoCheese,famichiki.jp_TomatoGrilledCheese,0.11775633171239841,0.010596215224044707,0.020833473426158548,0.06697513249939033,0.08300189187500003,0.02074726751199184,0.174866253,0.03016804323571429,0.02019865668571429,0.10301632652857141,0.13841212242857143,0.049572579414285715
thestoryrelived,mastodon.ie_gerardryan,0.012566062,0.0011444092,0.002090379,0.0074368757,0.016889455,0.0063367756,0.05855995116666666,0.0023865699683333335,0.004976211725,0.020863898216666666,0.027696049833333333,0.009370551100000001
WTIunibe,home.social_WTI,0.015581617858713138,0.001375291685201072,0.005164250881045569,0.008146302592493259,0.014965715262734582,0.007739437279356569,0.017122134215,0.0011299848515,0.0060724035550000005,0.008969035910000001,0.0135990668,0.007593809310000002
ASCBiology,home.social_ASCBiology,0.011689299143000003,0.0010102322057800005,0.0034584937255000003,0.00739859098379996,0.013452083988000003,0.007154358942399992,0.037186371499999996,0.0019335746749999999,0.0055820516,0.014395173499999999,0.0261029175,0.00913629725
DonCristo_,lile.cl_DonCristo_,0.07957736493640818,0.0074494067918018415,0.01530576260237142,0.06501801767040827,0.07654608538367351,0.007211044814489801,0.01055788985,0.000991940484,0.0018945215360000004,0.0087446271,0.014596516350000002,0.0060880551599999996
stereoDecor_NSW,socel.net_stereoDecor,0.017324791238461538,0.0023020230553846156,0.0034215903230769237,0.008566651715384614,0.024980364461538458,0.007371440838461538,0.02725573525,0.0027585029249999997,0.008010036,0.010258393,0.024187025,0.01230988425
MatthiasSuessen,norden.social_msutools,0.12752808743750002,0.0836261775625,0.11466084156249998,0.13712416818749998,0.08883808518749998,0.17363773250000003,0.0548626624,0.050300867000000006,0.08482623439999999,0.06251443420000001,0.0610774436,0.15745837599999998
NHillsNews,federated.press_Nordoniahillsnews,0.02263165125299997,0.0018229781807999992,0.004511818298040001,0.009129373275999947,0.019910714737000006,0.009369697373,0.05833647559999999,0.002017021152,0.008527139119999999,0.02405218866,0.0273939064,0.008743393200000001
RCMelick,home.social_rmelick,0.06831672533130081,0.004530082033089433,0.014385625391402437,0.03424486314105693,0.043422947354674765,0.01258816078211383,0.043412463363636376,0.0022233616272727273,0.006125110627272728,0.014578513027272727,0.022590149545454546,0.013001913854545454
carlosedp,fosstodon.org_carlosedp,0.029038649727843147,0.002514083989529412,0.003937859015058822,0.01397589535686271,0.029091167545098037,0.009316121661960773,0.020017258166666666,0.0012342135177777777,0.003945410316666666,0.009849707872222222,0.014639690055555555,0.007620204305555555
quietreasoner,universeodon.com_quietreasoner,0.0149536135,0.0025844574,0.0038339029,0.0085673825,0.022167059,0.0067736951,0.07546317125,0.0018143653999999998,0.007512484125,0.03221179065,0.02866492,0.00751484
LoganVadivelu,sfba.social_loganvadivelu,0.015330267838800003,0.0012128460424000005,0.0032432989694199986,0.009253223854999935,0.015662379103000012,0.007539723117600007,0.013693631659999997,0.00120401382,0.0036535383999999997,0.00783587826,0.0138595311,0.007633941400000001
MikeLICSW,mas.to_MikeLICSW,0.051503566407739294,0.004426996838635438,0.009939771577881883,0.021306734470672103,0.03768694805193481,0.01710485977800407,0.05717739749999999,0.002832942358,0.008054998385000001,0.027182300525,0.030304901750000002,0.010863707115
jmscarpati1,c.im_jmscarpati1,0.04520484490526317,0.002420575994736842,0.023170021852631575,0.016512566163157893,0.020440819236842104,0.008699041210526316,0.06180366075,0.002690553735,0.030571801675,0.017623463,0.02095898125,0.0097754748
k_vlcak,genomic.social_vlkofly,0.0174141270875,0.0015622377450000002,0.0046062332,0.0083963815375,0.015668263125,0.007849002774999999,0.035915216166666666,0.0024986267,0.008357512199999998,0.011885645566666667,0.018608804250000003,0.012166277116666667
chu_tum,det.social_chu_tum,0.07694342912000002,0.0553726104933333,0.07979147465333329,0.08062954198666669,0.06031007307999996,0.1561740993333334,0.10136505629999999,0.07516786819999999,0.09865752599999997,0.09796499724999999,0.07262383689999997,0.16063263300000002
